ID,start,end,code,coordenadaX,coordenadaY,resultado_rucks,Velocidad de salida de la pelota,numero_de_jugadores_utilizados,jugador,Periodo,lado_de_cancha,zona_de_la_cancha,resultado,type,origine,fin,Kicker,cote_terrain_fin_action,zona_de_la_cancha_fin_de_accion,tipo_de_pase,resultado_pase,metros_recorridos,tipo_de_juego_con_el_pie,disputas,coordenadaXA,coordenadaYA,altura_de_tackles,Eficiencia,Post tackle accion,tipo_de_defensa,resultado_contactos,numero_de_defensores_abatidos,tipo_de_recuperacion,lado_de_cancha2,zona_de_la_cancha2,orden_de_llegada,Eficiencia linea,tipo_de_perdida_pelota,duel_aerien,tipos_de_faltas,origen_del_falta,tipo_de_puntos,resultado_2,tiempo,numero_de_jugadores_en_el_line,tipo_de_lanzamiento,Lanzador,saltador,resultado_saltador,resultado_lanzador,lado_de_cancha2_fin_de_action,origen_del_try,first_half_chrono,second_half_chrono,jugadores_participantes_scrums_1,jugadores_participantes_scrums_2,jugadores_participantes_scrums_3,jugadores_participantes_scrums_4,jugadores_participantes_scrums_5,tipo_de_lanzamiento_scrum,jugadores_participantes_scrums_1_opp,jugadores_participantes_scrums_2_opp,jugadores_participantes_scrums_3_opp,jugadores_participantes_scrums_4_opp,jugadores_participantes_scrums_5_opp,plaquage_dangereux,tipo_de_juego_con_manos,arret_de_volee,50_22,player_out,player_in,tiempo2,Tarjetas,player_out_yellow,player_in_yellow,scrum_reset
2165,6657.350462777778,6674.416822777777,Argentine - Contactos,37,66,,,,,4ro cuarto,Centro,50m - 22m adv,,,,,,,,,,4m,,,,,,,,,Negativo,,,,,,,Juego general,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2166,6658.416822777777,6674.416822777777,Argentine - Pelota perdida,37,66,,,,Santiago GRONDONA,4ro cuarto,Centro,50m - 22m adv,,,,,,,,,,,,,,,,,,,,,,,,,,Juego general,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167,6658.559923777777,6668.559923777777,Lions Britanniques et Irlandais - Asistente tackleador,17,38,,,,,4ro cuarto,,,Positivo,,,,,,,,,,,,,,Tackles altos,Perdida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2168,6658.559923777777,6672.811706777778,Lions Britanniques et Irlandais - Asistente tackleador,17,38,,,,Tadhg BEIRNE,4ro cuarto,0 - 20m,22m - 50m,Positivo,,,,,,,,,,,,,,Tackles altos,Perdida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2169,6658.981061777778,6668.981061777778,Argentine - Pases,,,,,,Gonzalo Jesus GARCIA,4ro cuarto,,,,,,,,,,Simple,Positivo,0m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2170,6658.981061777778,6668.981061777778,Argentine - Pases,,,,,,,4ro cuarto,,,,,,,,,,Simple,Positivo,0m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2171,6660.061807777778,6693.764665777777,Lions Britanniques et Irlandais - Contactos,36,35,,,,Henry POLLOCK,4ro cuarto,Centro,22m - 50m,,,,,,,,,,4m,,,,,,,,,Positivo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2172,6662.811706777778,6695.184794777777,Lions Britanniques et Irlandais - Asistente tackleador,31,38,Positivo,0 - 3 sec,3,,4ro cuarto,Centro,22m - 50m,Positivo,,,,,,,,,5m,,,,,Tackles altos,Perdida,,,Positivo,,,,,Apoyo en ataque 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2173,6663.171943777777,6695.184794777777,Lions Britanniques et Irlandais - Rucks,37,35,Positivo,0 - 3 sec,4,Henry POLLOCK,4ro cuarto,Centro,22m - 50m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2174,6664.975837777778,6674.975837777778,Argentine - Tackles,34,66,,,,,4ro cuarto,Centro,50m - 22m adv,Positivo,,,,,,,,,,,,,,Tackles altos,Perdida,Defensor en el suelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2175,6664.975837777778,6693.286481777777,Argentine - Tackles,34,66,,,,Joaquin MORO,4ro cuarto,Centro,50m - 22m adv,Positivo,,,,,,,,,,,,,,Tackles altos,Perdida,Defensor en el suelo,De punta,,,,,,,Linea de ventaja perdida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2176,6668.102193777777,6698.102193777777,Lions Britanniques et Irlandais - Quiebres,39,22,,,,Elliot DALY,4ro cuarto,Centro,22m,,,,,,Centro,22m - 50m,,,10m,,,43,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2177,6668.102193777777,6698.102193777777,Lions Britanniques et Irlandais - Quiebres,39,22,Positivo,0 - 3 sec,2,,4ro cuarto,Centro,22m,,,,,,Centro,22m - 50m,,,10m,,,43,33,,,,,Positivo,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2178,6668.3864707777775,6681.3864707777775,Lions Britanniques et Irlandais - Apoyo en ataque,,,,,,,4ro cuarto,,,Positivo,,,,,,,,,,,,,,,,,,,,,,,Apoyo en ataque 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2179,6668.3864707777775,6699.5009447777775,Lions Britanniques et Irlandais - Apoyo en ataque,,,,,,Ronan KELLEHER,4ro cuarto,,,Positivo,,,,,,,,,,,,,,,,,,,,,,,Apoyo en ataque 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2180,6668.937422777777,6700.458347777778,Lions Britanniques et Irlandais - Posesion,,,,,,,4ro cuarto,,22m - 50m,,,Lions Britanniques et Irlandais - Cambio de posesion y contrataque,Argentine - Cambio de posesion y contrataque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2181,6668.937422777777,6700.458347777778,Lions Britanniques et Irlandais - 22m - 50m,,,,,,,4ro cuarto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2182,6669.258490777778,6682.258490777778,Lions Britanniques et Irlandais - Apoyo en ataque,,,,,,,4ro cuarto,,,Positivo,,,,,,,,,,,,,,,,,,,,,,,Apoyo en ataque 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2183,6669.2868587777775,6684.2868587777775,Lions Britanniques et Irlandais - Contactos,33,25,,,,,4ro cuarto,Centro,22m - 50m,,,,,,,,Offload,Positivo,5m,,,,,,,,,Positivo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2184,6669.337151777778,6679.337151777778,Argentine - Asistente tackleador,34,66,,,,Pablo MATERA,4ro cuarto,Centro,50m - 22m adv,Positivo,,,,,,,,,,,,,,Tackles altos,Linea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2185,6669.337151777778,6679.337151777778,Argentine - Asistente tackleador,34,66,,,,,4ro cuarto,,,Positivo,,,,,,,,,,,,,,Tackles altos,Linea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2186,6669.7403197777785,6679.7403197777785,Lions Britanniques et Irlandais - Pases,,,,,,,4ro cuarto,,,,,,,,,,Simple,Positivo,0m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2187,6669.7403197777785,6683.399509777777,Lions Britanniques et Irlandais - Pases,,,,,,Maro ITOJE,4ro cuarto,,,,,,,,,,Simple,Positivo,0m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2188,6674.000248777778,6684.000248777778,Argentine - Tackles,40,75,,,,,4ro cuarto,Centro,50m - 22m adv,Neutro,,,,,,,,,,,,,,Tackles abajo,Linea,Defensor en el suelo,De punta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2189,6674.853402777777,6689.853402777777,Lions Britanniques et Irlandais - Defensores Abatidos,,,,,,Elliot DALY,4ro cuarto,,,,,,,,,,,,0m,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2190,6676.625803777777,6686.625803777777,Argentine - Tackles,28,78,,,,,4ro cuarto,Centro,50m - 22m adv,Negativo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2191,6678.575825777778,6688.575825777778,Argentine - Tackles,34,72,,,,,4ro cuarto,Centro,50m - 22m adv,Negativo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2192,6680.889396777777,6690.889396777777,Argentine - Tackles,34,67,,,,,4ro cuarto,Centro,50m - 22m adv,Positivo,,,,,,,,,,,,,,Tackles altos,Perdida,Defensor en el suelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2193,6682.192944777778,6699.430790777778,Lions Britanniques et Irlandais - Apoyo en ataque,,,,,,,4ro cuarto,,,Positivo,,,,,,,,,,,,,,,,,,,,,,,Apoyo en ataque 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2194,6683.286481777777,6693.286481777777,Argentine - Tackles,28,62,,,,,4ro cuarto,Centro,50m - 22m adv,Positivo,,,,,,,,,,,,,,Tackles abajo,Perdida,Defensor en el suelo y de pie,De punta,,,,,,,Linea de ventaja perdida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2195,6684.379161777777,6694.379161777777,Argentine - Asistente tackleador,28,62,,,,Santiago GRONDONA,4ro cuarto,Centro,50m - 22m adv,Positivo,,,,,,,,,,,,,,Tackles altos,Perdida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2196,6684.379161777777,6694.830980777777,Argentine - Asistente tackleador,28,62,,,,,4ro cuarto,,,Positivo,,,,,,,,,,,,,,Tackles altos,Perdida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2197,6684.830980777777,6694.830980777777,Argentine - Disputas,28,68,,,,Santiago GRONDONA,4ro cuarto,,,Neutro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2198,6686.5009447777775,6699.5009447777775,Lions Britanniques et Irlandais - Apoyo en ataque,,,,,,,4ro cuarto,,,Positivo,,,,,,,,,,,,,,,,,,,,,,,Apoyo en ataque 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2199,6687.226359777778,6710.226359777778,Argentine - Cambio de posesion y contrataque,35,20,,,,Santiago CARRERAS,4ro cuarto,Centro,22m,,,,,,,,,,,,,,,,,,,,,Juego con el pie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200,6687.226359777778,6713.223478777778,Argentine - Cambio de posesion y contrataque,35,20,,,,,4ro cuarto,Centro,22m,Positivo,,,,,,,,,15m,Linea de ventaja conservada,,49,46,,,,,,,Juego con el pie,,,,,Knock on,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2201,6688.676483777777,6698.676483777777,Lions Britanniques et Irlandais - Pases,,,,,,Tomos Geraint WILLIAMS,4ro cuarto,,,,,,,,,,Simple,Positivo,0m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2202,6688.676483777777,6698.676483777777,Lions Britanniques et Irlandais - Pases,,,,,,,4ro cuarto,,,,,,,,,,Simple,Positivo,0m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2203,6690.525504777777,6706.525504777777,Lions Britanniques et Irlandais - Juego con el pie,35,30,,,,Fin SMITH,4ro cuarto,Centro,22m - 50m,Neutro,,,,,Centro,50m - 22m adv,,,1m,Linea de ventaja conservada,,37,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2204,6690.525504777777,6718.890318777778,Lions Britanniques et Irlandais - Juego con el pie,35,30,Negativo,Juego detenido,2,,4ro cuarto,0 - 20m,50m - 22m adv,Neutro,,,,,,,,,1m,Linea de ventaja conservada,,37,78,,,,,Positivo,,Juego con el pie,,,,,Ruck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2205,6694.226359777778,6706.226359777778,Argentine - Recepcion en el aire,34,23,,,,Santiago CARRERAS,4ro cuarto,,,Positivo,Jeu au pied,defensive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2206,6695.134931777777,6718.134931777777,Lions Britanniques et Irlandais - Cambio de posesion y contrataque,19,59,,,,Fin SMITH,4ro cuarto,0 - 20m,50m - 22m adv,,,,,,,,,,,,,,,,,,,,,Juego con el pie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2207,6695.932557777778,6711.932557777778,Argentine - Pelota perdida,49,42,,,,Santiago CARRERAS,4ro cuarto,Centro,22m - 50m,,,,,,,,,,,,,,,,,,,,,,,,,,Knock on,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208,6697.223478777778,6713.223478777778,Argentine - Juego con el pie,50,34,,,,Santiago CARRERAS,4ro cuarto,Centro,22m - 50m,Negativo,,,,,Centro,22m - 50m,,,15m,Linea de ventaja conservada,,49,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2209,6700.216359777778,6702.331923777778,Argentine - 22m,,,,,,,4ro cuarto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210,6700.216359777778,6707.939543777778,Argentine - Posesion,,,,,,,4ro cuarto,,22m - 50m,,,Argentine - Cambio de posesion y contrataque,Lions Britanniques et Irlandais - Cambio de posesion y contrataque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2211,6700.501357777777,6715.501357777777,Lions Britanniques et Irlandais - Contactos,22,65,,,,Fin SMITH,4ro cuarto,Centro,50m - 22m adv,,,,,,,,,,5m,,,,,,,,,Positivo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2212,6701.656789777777,6716.656789777777,Lions Britanniques et Irlandais - Rucks,24,65,Negativo,Juego detenido,2,Fin SMITH,4ro cuarto,Centro,50m - 22m adv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2213,6702.311923777777,6707.939543777778,Argentine - 22m - 50m,,,,,,,4ro cuarto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2214,6702.890318777778,6718.890318777778,Lions Britanniques et Irlandais - Pelota perdida,24,65,,,,Fin SMITH,4ro cuarto,Centro,50m - 22m adv,,,,,,,,,,,,,,,,,,,,,,,,,,Ruck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2215,6705.449615777778,6715.449615777778,Argentine - Tackles,46,37,,,,Tomas ALBORNOZ,4ro cuarto,Centro,22m - 50m,Positivo,,,,,,,,,,,,,,Tackles abajo,Avance,Defensor en el suelo y de pie,Linea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2216,6705.449615777778,6717.808111777778,Argentine - Tackles,46,37,,,,,4ro cuarto,Centro,22m - 50m,Positivo,,,,,,,,,,,,,,Tackles abajo,Avance,Defensor en el suelo y de pie,Linea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2217,6707.808111777778,6717.808111777778,Argentine - Disputas,47,36,,,,Boris WENGER,4ro cuarto,,,Neutro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2218,6707.808111777778,6717.808111777778,Argentine - Contraruck,47,36,,,,Tomas ALBORNOZ,4ro cuarto,,,Neutro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2219,6707.808111777778,6717.808111777778,Argentine - Disputas,,,,,,,4ro cuarto,,,Neutro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2220,6708.1249317777765,6713.900318777778,Lions Britanniques et Irlandais - Posesion,,,,,,,4ro cuarto,,50m - 22m adv,,,Lions Britanniques et Irlandais - Cambio de posesion y contrataque,Lions Britanniques et Irlandais - Pelota perdida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2221,6708.1249317777765,6713.900318777778,Lions Britanniques et Irlandais - 50m - 22m adv,,,,,,,4ro cuarto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2222,6714.625338777778,6778.081760777777,Recuperacion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2223,6773.601485777777,6803.601485777777,Argentine - Penales,15,36,,,,Santiago CARRERAS,4ro cuarto,0 - 20m,22m - 50m,,,,,,,,,,,,,,,,,,,,,,,,,,,,Disciplina,Defensiva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2224,6773.601485777777,6803.601485777777,Argentine - Penales,15,36,,,,,4ro cuarto,0 - 20m,22m - 50m,Negativo,,,,,,,,,,,,,,,,,,,,,,,,,,,Disciplina,Defensiva,,,,,,,,,,,,,,,,,,,,,,,,,Tackles peligrosos,,,,,,,,,,
2225,6775.081760777777,6793.081760777777,Lions Britanniques et Irlandais - Scrums,20,62,,,,,4ro cuarto,0 - 20m,50m - 22m adv,Positivo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pierre SCHOEMAN,Ronan KELLEHER,Tadhg FURLONG,Tadhg BEIRNE,Maro ITOJE,Directo 3/4,Boris WENGER,Julian MONTOYA,Francisco CORIA MARCHETTI,Santiago GRONDONA,Pedro RUBIOLO,,,,,,,,,,,
2226,6775.081760777777,6833.331967777778,Lions Britanniques et Irlandais - Lanzamiento scrum,,,,,,,4ro cuarto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2227,6778.033608777778,6808.033608777778,Lions Britanniques et Irlandais - Quiebres,51,64,,,,Mackenzie HANSEN,4ro cuarto,20m - 0,50m - 22m adv,,,,,,20m - 0,22m adv,,,20m,,,60,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2228,6778.033608777778,6824.657743777778,Lions Britanniques et Irlandais - Quiebres,51,64,Positivo,0 - 3 sec,3,,4ro cuarto,20m - 0,50m - 22m adv,,,,,,20m - 0,22m adv,,,20m,,,60,85,,,,,Positivo,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2229,6778.071760777777,6796.230813777778,Lions Britanniques et Irlandais - 50m - 22m adv,,,,,,,4ro cuarto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2230,6778.071760777777,6833.341967777778,Lions Britanniques et Irlandais - Posesion,,,,,,,4ro cuarto,,22m adv,,,Lions Britanniques et Irlandais - Scrums,Lions Britanniques et Irlandais - Pelota perdida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2231,6778.081760777777,6833.331967777778,Secuencia de juego,,,,,,,4ro cuarto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2232,6782.218189777777,6792.218189777777,Lions Britanniques et Irlandais - Pases,,,,,,,4ro cuarto,,,,,,,,,,Simple,Positivo,0m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233,6782.218189777777,6830.2312737777775,Lions Britanniques et Irlandais - Pases,,,,,,Tomos Geraint WILLIAMS,4ro cuarto,,,,,,,,,,Simple,Positivo,0m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2234,6784.090840777777,6794.090840777777,Lions Britanniques et Irlandais - Pases,,,,,,,4ro cuarto,,,,,,,,,,Simple,Positivo,6m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2235,6784.2134727777775,6833.714386777778,Lions Britanniques et Irlandais - Contactos,57,70,,,,Mackenzie HANSEN,4ro cuarto,20m - 0,50m - 22m adv,,,,,,,,,,0m,,,,,,,,,Positivo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2236,6785.671646777777,6807.216197777778,Lions Britanniques et Irlandais - Pases,,,,,,,4ro cuarto,,,Neutro,,,,,,,Simple,Positivo,5m,,,,,,,,,,,,,,Apoyo en ataque 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2237,6786.866408777778,6796.866408777778,Argentine - Tackles,28,40,,,,,4ro cuarto,Centro,22m - 50m,Neutro,,,,,,,,,,,,,,Tackles abajo,Linea,Defensor en el suelo,De punta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2238,6786.866408777778,6833.371422777778,Argentine - Tackles,28,40,,,,Gonzalo Jesus GARCIA,4ro cuarto,Centro,22m - 50m,Neutro,,,,,,,,,,,,,,Tackles abajo,Linea,Defensor en el suelo,De punta,,,,,,,Linea conservada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tackles peligrosos,,,,,,,,,,
2239,6788.375779777778,6803.375779777778,Lions Britanniques et Irlandais - Defensores Abatidos,,,,,,Mackenzie HANSEN,4ro cuarto,,,,,,,,,,,,0m,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2240,6789.400576777778,6799.400576777778,Argentine - Tackles,16,32,,,,,4ro cuarto,0 - 20m,22m - 50m,Negativo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2241,6789.7834927777785,6834.635010777778,Lions Britanniques et Irlandais - Rucks,59,85,Positivo,0 - 3 sec,3,Mackenzie HANSEN,4ro cuarto,20m - 0,22m adv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2242,6790.005683777777,6800.005683777777,Argentine - Tackles,11,18,,,,,4ro cuarto,0 - 20m,22m,Positivo,,,,,,,,,,,,,,Tackles altos,Perdida,Defensor en el suelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2243,6793.252389777777,6830.2312737777775,Lions Britanniques et Irlandais - Pases,,,,,,,4ro cuarto,,,,,,,,,,Simple,Positivo,0m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2244,6793.298220777777,6803.298220777777,Argentine - Tackles,11,12,,,,,4ro cuarto,0 - 20m,22m,Positivo,,,,,,,,,,,,,,Tackles abajo,Linea,Defensor en el suelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2245,6794.216197777778,6807.216197777778,Lions Britanniques et Irlandais - Apoyo en ataque,,,,,,,4ro cuarto,,,Positivo,,,,,,,,,,,,,,,,,,,,,,,Apoyo en ataque 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2246,6794.216197777778,6833.157690777778,Lions Britanniques et Irlandais - Apoyo en ataque,,,,,,Tommy FREEMAN,4ro cuarto,,,Positivo,,,,,,,,,,,,,,,,,,,,,,,Apoyo en ataque 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2247,6794.893976777777,6809.893976777777,Lions Britanniques et Irlandais - Contactos,31,83,,,,,4ro cuarto,Centro,22m adv,,,,,,,,Offload,Positivo,6m,,,,,,,,,Positivo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2248,6795.387749777778,6805.387749777778,Lions Britanniques et Irlandais - Pases,,,,,,,4ro cuarto,,,,,,,,,,Simple,Positivo,2m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2249,6796.189043777778,6806.189043777778,Lions Britanniques et Irlandais - Pases,,,,,,,4ro cuarto,,,,,,,,,,Simple,Positivo,2m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2250,6796.210813777778,6833.341967777778,Lions Britanniques et Irlandais - 22m adv,,,,,,,4ro cuarto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2251,6796.712520777777,6812.921214777778,Lions Britanniques et Irlandais - Contactos,29,86,Positivo,0 - 3 sec,3,,4ro cuarto,Centro,22m adv,,,,,,,,,,3m,,,,,,,,,Positivo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2252,6799.980748777778,6809.980748777778,Argentine - Tackles,43,18,,,,,4ro cuarto,Centro,22m,Neutro,,,,,,,,,,,,,,Tackles abajo,Linea,Defensor en el suelo,De punta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2253,6801.196436777778,6817.149955777777,Lions Britanniques et Irlandais - Contactos,19,86,Positivo,0 - 3 sec,3,,4ro cuarto,0 - 20m,22m adv,,,,,,,,,,4m,,,,,,,,,Positivo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254,6801.510846777777,6811.510846777777,Argentine - Tackles,50,14,,,,,4ro cuarto,Centro,22m,Positivo,,,,,,,,,,,,,,Tackles abajo,Linea,Defensor en el suelo,De punta,,,,,,,Linea conservada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2255,6802.414388777777,6821.696414777778,Argentine - Asistente tackleador,50,14,,,,,4ro cuarto,20m - 0,22m,Positivo,,,,,,,,,,,,,,Tackles altos,Linea,Defensor en el suelo,De punta,,,,,,,Linea conservada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2256,6802.414388777777,6834.795308777777,Argentine - Asistente tackleador,50,14,,,,Gonzalo Jesus GARCIA,4ro cuarto,Centro,22m,Positivo,,,,,,,,,,,,,,Tackles altos,Linea,Defensor en el suelo y de pie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
